Id,SalePrice
1461,113885.7014336937
1462,157053.17850495328
1463,164012.23100612985
1464,194148.24613443148
1465,184751.61074854157
1466,169923.04535464893
1467,187511.7344845302
1468,166204.8492586209
1469,189921.0712761506
1470,116865.07536031853
1471,189212.3350751494
1472,106333.09302882018
1473,98432.04543907377
1474,149206.45635097075
1475,119398.54124794848
1476,341558.65744143707
1477,236430.7740515963
1478,290181.4293523096
1479,278139.6761996055
1480,459752.150867681
1481,300718.0399373107
1482,202817.237368851
1483,172836.95605665783
1484,166751.06080519772
1485,199231.07999485705
1486,200100.77356854366
1487,306436.2289118228
1488,231194.5582011053
1489,181876.27791434136
1490,224860.52375299617
1491,198709.47675221215
1492,89766.8880855067
1493,201635.40678806213
1494,291694.585839656
1495,271509.8804890127
1496,222407.4598981502
1497,170466.29554036114
1498,165561.08282374576
1499,163724.44030239334
1500,160042.53422708903
1501,166455.55232185233
1502,155940.9669993378
1503,287053.41295488883
1504,245029.81221167874
1505,223247.48100655223
1506,197037.92285395556
1507,237584.74956687706
1508,194436.4918760113
1509,154990.9721575073
1510,134930.3645340107
1511,147202.75556274128
1512,173191.74782200414
1513,153131.3907163519
1514,141710.6299339551
1515,184189.17694376802
1516,150563.46172271235
1517,160388.23586176775
1518,132171.0084975742
1519,204288.10783154346
1520,126005.36443860288
1521,119369.74672192025
1522,179962.2772595923
1523,102524.39954981871
1524,120658.73881421074
1525,108574.61138244282
1526,99848.0471629565
1527,101485.2690186483
1528,148822.6866750318
1529,137070.05221937218
1530,198294.09000534302
1531,119515.60180601606
1532,106243.94517018078
1533,159910.8120479224
1534,132219.78666136076
1535,146987.77354398213
1536,114236.01687504213
1537,58707.93542539456
1538,137277.96649103088
1539,197442.0222562477
1540,86926.72957542297
1541,134984.01891426923
1542,132249.54068182842
1543,164991.26523120096
1544,91091.81882801652
1545,108871.76002640836
1546,140979.86477956307
1547,131937.74416529862
1548,128215.12718340998
1549,115128.08079781244
1550,127466.89703713186
1551,124014.30471697942
1552,127649.21203194319
1553,133601.2057491634
