Id,SalePrice
1461,125843.36879110312
1462,154547.99019871507
1463,180807.61768397817
1464,185447.91277632362
1465,194417.3214430451
1466,183223.75015901387
1467,170368.3086304103
1468,176957.19638578265
1469,181039.76259524215
1470,127423.09491101478
1471,205300.79193535453
1472,101227.20615319669
1473,107986.91976655467
1474,152489.66842135508
1475,125829.49443931803
1476,336402.45794973656
1477,250666.86956743637
1478,301874.11532159627
1479,301402.0954917585
1480,389579.6892098769
1481,305810.7137243761
1482,209475.69276530892
1483,189511.55204959304
1484,175836.67443727248
1485,178901.3719957565
1486,200700.50356118302
1487,297898.3292187943
1488,242097.03982130458
1489,202224.1527778712
1490,217506.82112876014
1491,197568.1277457986
1492,104620.6753299171
1493,175719.04471888833
1494,286971.0876643727
1495,279547.61519990186
1496,234221.5023333733
1497,185114.38122756142
1498,162447.80940950153
1499,159902.39403334717
1500,162301.652025042
1501,169483.05220591178
1502,165872.14255566063
1503,253092.4392970283
1504,220716.1458655538
1505,220172.603779543
1506,181262.2198639231
1507,235638.99725746832
1508,191887.12787759415
1509,156604.9155648787
1510,150333.82719627512
1511,148604.54442631098
1512,170907.00551597693
1513,149404.65191570332
1514,152626.89265562245
1515,181769.23692666215
1516,153635.47189699826
1517,147989.61510546537
1518,142316.8461124435
1519,222245.31646405393
1520,138315.17104029638
1521,140535.11235579752
1522,163521.48974279666
1523,119275.23131508996
1524,119869.02211125146
1525,125731.46147958016
1526,126105.45422510726
1527,111235.81264554692
1528,125790.73839544543
1529,140487.47112354546
1530,164059.6871343991
1531,133945.37400754768
1532,106790.01804969895
1533,140247.7725060068
1534,120230.39415565696
1535,148495.7000997427
1536,121089.17180900759
1537,99364.55045214927
1538,145127.52463584434
1539,180300.77441692178
1540,123883.43672362927
1541,139058.34865909733
1542,138162.59849396814
1543,173013.08244151835
1544,89639.2468094124
1545,106978.99994688222
1546,123056.19072915072
1547,134854.33386508387
1548,126091.16839415829
1549,112988.45486759538
1550,138807.59992396494
1551,122391.34907029585
1552,144944.0779320331
1553,132517.07989294204
1554,115116.10205444753
1555,166967.19356134947
1556,103990.30521460976
1557,120634.76744858807
1558,103540.80384231926
1559,117387.32577907034
1560,139570.63670558616
1561,144493.65684063616
1562,127387.02619484495
1563,123554.63154488486
1564,161664.0884105946
1565,153861.13993397742
1566,203056.01253171513
1567,96114.04098187579
1568,216012.29447026792
1569,158061.65903913663
1570,138882.4109756605
1571,127227.18272558335
1572,142251.55438369277
1573,228837.71658479347
1574,133668.56081705383
1575,201870.41701725588
1576,227639.65115791745
1577,194285.00776416747
1578,145532.79866289184
1579,140418.94895961214
1580,190906.35338116292
1581,138203.7720505635
1582,127511.0229100019
1583,312124.0376767777
1584,231889.73236095527
1585,145507.67698261284
1586,90660.56172415204
1587,114091.37683775523
1588,141077.86287735667
1589,110255.86553063124
1590,134315.14870975123
1591,104638.02199481305
1592,132403.9432270348
1593,119021.80840918551
1594,126451.44123800802
1595,133259.66509563988
1596,198434.41622924557
1597,165650.46069408098
1598,183384.67051458007
1599,163035.3518823937
1600,178227.74255517373
1601,87781.8733688574
1602,115410.4719907718
1603,103424.63042237295
1604,266485.09545473196
1605,241463.94002939
1606,160579.66738165126
1607,166935.57960226564
1608,214010.07586215227
1609,190798.227238405
1610,163001.17615498154
1611,148721.95920567197
1612,189315.77512147557
1613,180124.7885454867
1614,123903.90899021353
1615,95617.40833552594
1616,91785.17528305115
1617,99185.78555470027
1618,123080.26616983672
1619,135440.29631249374
1620,174635.53086233672
1621,141973.6378162886
1622,143174.15567569798
1623,253875.316637488
1624,216044.93837258112
1625,127557.62399110924
1626,167766.00168394347
1627,184317.83127392046
1628,261037.9003704977
1629,173339.6597508706
1630,291313.0590936747
1631,195256.91338940305
1632,225452.8987206095
1633,169642.84138372372
1634,186992.60332739155
1635,182501.13959194586
1636,169334.7674611788
1637,183592.4880805631
1638,199510.23768168845
1639,179626.9999384462
1640,229076.70704905535
1641,176310.73562353264
1642,217541.6649387223
1643,218993.5921733048
1644,219457.7771773443
1645,185215.53641378565
1646,155686.3356191022
1647,160296.73461478527
1648,143502.20611422174
1649,138585.80282225285
1650,124579.46060502072
1651,122838.27205751886
1652,100754.19458432854
1653,101440.45016950782
1654,155305.01348105987
1655,147629.84744388697
1656,149860.6896662578
1657,154289.6175562839
1658,155509.20311712733
1659,127665.52277217845
1660,150776.91248592178
1661,389090.3052867765
1662,318995.4127736315
1663,358042.43529436586
1664,388250.31473899697
1665,307185.05274703656
1666,318347.1773379674
1667,323665.2899491662
1668,324763.9731822324
1669,284609.8363362738
1670,327760.04786693887
1671,267335.1336939634
1672,380159.6500033557
1673,286535.57560208335
1674,249497.80112889135
1675,196422.18227620755
1676,194845.05014767853
1677,208068.47928862556
1678,380977.60918883525
1679,366235.45268866135
1680,296607.52423845057
1681,242947.2688373555
1682,306037.34109472355
1683,198046.96363774964
1684,185609.37554891032
1685,183465.70344108425
1686,183441.79062684166
1687,175415.05683375144
1688,196414.9989506215
1689,195949.3776198479
1690,192116.61903048021
1691,182951.63006625054
1692,246165.57560758118
1693,174882.81073112128
1694,179682.27439064012
1695,171114.14464817787
1696,259459.18084507564
1697,168404.8943869995
1698,320092.59848658607
1699,311918.42862883705
1700,240300.52233369375
1701,256978.87054840816
1702,253796.31932175608
1703,257636.83714853646
1704,279873.3703262928
1705,231671.65423216677
1706,365203.2851517326
1707,207513.62788682262
1708,205872.1266645864
1709,259607.3452024535
1710,225872.4200285637
1711,254714.5854311245
1712,255904.3522295322
1713,268234.29375290306
1714,216550.6862956188
1715,199300.51847652346
1716,175956.5782896454
1717,163560.19936829855
1718,132098.34990287406
1719,205987.6071358673
1720,237549.71048082056
1721,163698.98566786008
1722,129281.1109524484
1723,158736.6242964256
1724,214605.5368040943
1725,226766.4793874893
1726,188691.506742811
1727,181999.19816873167
1728,190741.65651213203
1729,162226.60700071606
1730,148187.69206552042
1731,126600.73670999457
1732,129974.59080461036
1733,125987.39754974631
1734,129903.37392061506
1735,131957.2314547017
1736,123760.87854028434
1737,265132.6495660272
1738,212506.95625346983
1739,251486.85528200484
1740,224923.788027121
1741,183929.7102212171
1742,167796.01510496775
1743,172518.02033812326
1744,263003.5553710702
1745,202878.0789225526
1746,194196.37581258544
1747,201578.70734680738
1748,204275.74719927472
1749,161996.20743762646
1750,141444.48956149098
1751,211309.82691693102
1752,123715.06783894032
1753,155137.8007046999
1754,191729.05670994165
1755,165963.6558086425
1756,124909.61177643975
1757,121886.05149235704
1758,150041.77698502564
1759,162173.55981054076
1760,165623.05976212327
1761,152113.93232594524
1762,173253.78435102777
1763,168909.69446368868
1764,122262.69378392423
1765,168689.53977648742
1766,173544.92443197765
1767,196527.1147105842
1768,141354.79782584996
1769,163721.71879957084
1770,139295.24584153492
1771,134242.31424667788
1772,139806.2562642636
1773,138105.80943679495
1774,150712.18771338183
1775,132880.36441412487
1776,120356.4294945525
1777,113889.76189321082
1778,129809.65393034814
1779,122521.40611582468
1780,165723.5875342551
1781,131358.0418314533
1782,104236.37839947823
1783,137137.99802538866
1784,107795.90380083
1785,121745.80300993737
1786,152324.56555772715
1787,163320.7792726481
1788,84538.40633595546
1789,104829.1066057322
1790,101729.22546324536
1791,174617.00869673703
1792,148195.12148106415
1793,145532.30157518355
1794,135019.20336052275
1795,133486.69821707602
1796,127508.41023855175
