Id,SalePrice
1461,123478.3311214583
1462,159040.70874888395
1463,188904.47211912842
1464,191903.839047368
1465,189087.77813150478
1466,178493.62997556827
1467,172906.7162294311
1468,169411.28656137464
1469,184044.6731038479
1470,123493.62319792449
1471,202545.13547781517
1472,91712.59452206388
1473,96654.85852473178
1474,149738.85535853906
1475,113841.21247049335
1476,361780.3295747453
1477,260114.57063661114
1478,296245.51565998816
1479,282919.35290144465
1480,497106.9132261944
1481,328742.54133697035
1482,199458.6996898547
1483,181750.2388697605
1484,171238.52489905345
1485,171646.5820031993
1486,193440.36005816382
1487,324307.85501423274
1488,234198.29717701924
1489,207924.12963601926
1490,223684.67440463274
1491,191438.4257619895
1492,95347.27181228976
1493,170988.96701991887
1494,300182.91496061336
1495,295357.7476002553
1496,234128.06284531436
1497,186351.5574417619
1498,156076.66105939902
1499,159037.19313001042
1500,159519.0356438335
1501,174331.33588970455
1502,158169.39659517034
1503,270687.74641897145
1504,229213.27998122177
1505,217401.51027574486
1506,175904.5086718325
1507,251076.6676095099
1508,199871.99056565244
1509,155502.9514982149
1510,147607.29484006457
1511,152802.78899372442
1512,167437.52537362056
1513,138376.9659552942
1514,160608.901980619
1515,183771.92206249505
1516,143730.14255001105
1517,152957.40124626522
1518,132589.50096581405
1519,230991.97914998533
1520,139182.4257883924
1521,140737.24255690354
1522,161245.04975478988
1523,114966.47116657795
1524,122424.02420677137
1525,123928.6050482556
1526,121111.95573625766
1527,108498.50924494522
1528,129454.2889028474
1529,149442.32573382618
1530,168842.43546483558
1531,121017.16790725366
1532,105444.11335359408
1533,145840.73559608104
1534,119160.45003432638
1535,157715.01814191282
1536,118581.00083247761
1537,79336.05700066894
1538,158402.67137918688
1539,201329.36432492806
1540,97762.93830144896
1541,144928.76684933633
1542,140013.6273548408
1543,187094.50808110883
1544,77913.91623238385
1545,104519.75679052208
1546,126894.34157393378
1547,135844.11503670304
1548,125390.84817689608
1549,112161.80262015079
1550,127859.6487934323
1551,120547.83805965376
1552,131570.9644378985
1553,141367.06343177854
1554,112520.83512230615
1555,169107.04789059958
1556,90554.30919956625
1557,109366.08906804261
1558,95804.94650340278
1559,86867.5197065532
1560,130953.60780277866
1561,126064.73091147743
1562,128674.26225793594
1563,122665.78534832923
1564,156468.1313061311
1565,145722.18292714472
1566,238669.00140846087
1567,82430.1639081599
1568,240457.63023671825
1569,142330.96698278346
1570,138161.08969602178
1571,122845.52606664695
1572,142873.69349577764
1573,252805.19955363145
1574,116798.4161594247
1575,228228.45087834238
1576,237927.31157974433
1577,192321.8928491499
1578,147160.3038128289
1579,138392.28535181825
1580,188856.11806358423
1581,144742.97265598178
1582,125503.13096080611
1583,323285.4187437762
1584,235633.11768697947
1585,141841.74872280937
1586,76595.59174749193
1587,94405.44673872113
1588,146980.2300780567
1589,101135.61645703686
1590,133220.04371531267
1591,102207.30219000974
1592,131064.28978759203
1593,121893.43113090478
1594,110245.99780536654
1595,119430.8866856391
1596,244922.04789562905
1597,198617.8926532824
1598,195958.17329732547
1599,175323.6983152021
1600,177608.78179104166
1601,66232.99929343804
