Id,SalePrice
1461,125567.3120893852
1462,151738.9000016931
1463,182367.9969065756
1464,185319.8550189361
1465,192872.5733802618
1466,182706.29419071137
1467,170354.36087195048
1468,176393.7990232361
1469,179187.19479696453
1470,129465.79214106368
1471,201549.10153358962
1472,100339.03829314704
1473,104617.25917607284
1474,153765.3229442788
1475,124467.53853320098
1476,333775.2990212093
1477,249340.30149651493
1478,300896.93675470847
1479,301233.31732267246
1480,385536.9787440713
1481,301726.4842230902
1482,207963.40146788277
1483,187688.00449895585
1484,175220.02422715578
1485,180114.10059136242
1486,199321.71854056593
1487,302725.93897510786
1488,238433.96720447982
1489,197358.22227340878
1490,221060.28210809964
1491,196262.57024776645
1492,104360.80203731055
1493,178943.722603643
1494,284923.5533754292
1495,280380.8478884074
1496,230672.34305062264
1497,183481.3839195032
1498,160919.85896312603
1499,160336.04138990087
1500,162497.4584639576
1501,171435.61728857327
1502,161740.6676072573
1503,261048.69600388073
1504,221563.50841241912
1505,219478.80736871235
1506,181729.70724032947
1507,235637.63010164796
1508,188670.95059590045
1509,157931.1375859857
1510,148713.65494233242
1511,150943.24790086976
1512,170997.48600910685
1513,148508.38731353893
1514,154765.32937955894
1515,185513.47580119447
1516,152697.86909099697
1517,150532.888989709
1518,142728.8107892316
1519,222124.18662056283
1520,138720.3982773566
1521,140736.10643860462
1522,160981.92452850172
1523,120952.7370953067
1524,119119.03513322448
1525,127146.9891601573
1526,128157.96371489766
1527,110453.93542052513
1528,126371.28471441042
1529,142144.51416295703
1530,164652.03028538064
1531,136026.89198667748
1532,103830.72939028588
1533,139600.34443553677
1534,119116.16649337613
1535,153910.9394012642
1536,121310.35841777026
1537,99478.21630365604
1538,143660.87730442078
1539,180267.32110860816
1540,125655.57560557731
1541,140644.8437982494
1542,140831.47629062377
1543,174189.9240870272
1544,90054.70258924598
1545,105956.54719053565
1546,123575.96768347407
1547,134815.87806214456
1548,125062.87046106182
1549,113010.64063963282
1550,138068.72511620077
1551,122486.87979834799
1552,147422.9643593054
1553,135803.4199965067
1554,116622.25559580821
1555,168748.44151374995
1556,100706.6545932206
1557,118274.86619223989
1558,103956.61590735376
1559,114843.99528540134
1560,142860.1195862511
1561,148557.4404352584
1562,127184.674677475
1563,122660.55062100409
1564,162666.06319238993
1565,155475.8011243289
1566,204651.27020266422
1567,96084.68794976815
1568,212048.62263100414
1569,156340.35516746936
1570,136905.27431629575
1571,128736.251390967
1572,142674.42452452434
1573,227069.75030849024
1574,134701.59762269884
1575,200955.81463116288
1576,228473.64995991037
1577,193140.2306678201
1578,145890.5351228797
1579,142893.46598343927
1580,191079.86888427648
1581,139008.42522027905
1582,126666.64319065209
1583,312159.5001807357
1584,231066.3895997739
1585,146511.17794818044
1586,93533.23055390257
1587,113925.97513286294
1588,143260.9938150053
1589,107786.1303202547
1590,132722.48920015513
1591,101716.63451275011
1592,132112.0964298051
1593,117906.63524607118
1594,125935.56888431263
1595,127110.02008246753
1596,201832.68127493947
1597,168290.61644802825
1598,180390.89096682557
1599,163154.35109925116
1600,177381.44371475716
1601,86410.78372469365
1602,115354.19217475658
1603,101915.41840386538
1604,269068.4102012672
1605,241220.10747509619
1606,162613.66239075083
1607,165794.42259294342
1608,213057.62811382752
1609,189016.42401861973
1610,162913.60329092375
1611,147695.85138332992
1612,191205.7686492542
1613,178725.95816631097
1614,121174.66486194797
1615,94160.11242957976
1616,90771.22228444771
1617,99199.08776023106
1618,124018.93596017276
1619,136261.36576948082
1620,179057.13901851443
1621,139759.5545334976
1622,143672.3696925139
1623,254768.26715926797
1624,220331.96395605127
1625,127848.49981330644
1626,170642.48236209934
1627,186002.77391785546
1628,264041.40547097265
1629,173468.65389570274
1630,289949.6416517671
1631,196207.25294136303
1632,228748.0933146503
1633,173603.7376393203
1634,187453.88747844685
1635,181120.72193749165
1636,168172.7398668122
1637,181217.41814462823
1638,197566.10526001512
1639,184148.4844476297
1640,232008.04979384912
1641,178160.79340150842
1642,218973.5097018923
1643,218397.18009712317
1644,216308.0393961582
1645,187072.71300201342
1646,155646.5149016631
1647,158052.5305150467
1648,142627.9596910971
1649,139071.62342309928
1650,123152.81785680467
1651,124199.45178145007
1652,99947.36136701921
1653,100288.67523279421
1654,156205.31121130823
1655,148800.27979374002
1656,151699.66352214097
1657,155351.64143356672
1658,156716.59357504046
1659,127641.11222644652
1660,152784.8754306804
1661,385126.4240972182
1662,320218.6833929121
1663,359807.93585710693
1664,391370.42317177105
1665,303826.393733713
1666,324549.89465112024
1667,323932.43874604156
1668,319749.539575105
1669,281531.2926059307
1670,327086.5053610879
1671,268855.44724879455
1672,371349.85839062557
1673,293929.7887039999
1674,249999.52604570737
1675,197937.28214209876
1676,197170.93366783572
1677,206207.07858411653
1678,380830.54461119237
1679,367417.9139606659
1680,298704.05042270216
1681,244060.47073634848
1682,308474.3674970445
1683,196614.2608864083
1684,184437.60847879853
1685,182748.5292386408
1686,183852.96916085304
1687,175420.55330588893
1688,194966.92463578618
1689,195214.57981133176
1690,190655.18102852348
1691,182589.51797852895
1692,248638.8717057431
1693,172154.37182459206
1694,183042.38482740475
1695,170422.05770531273
1696,263880.93510755827
1697,169212.61992020876
1698,312321.5329670016
1699,308529.0737941754
1700,238765.700805039
1701,255889.33713041994
1702,251606.3333093191
1703,256473.51331371377
1704,278701.9965154246
1705,232394.412777145
1706,360531.7308730036
1707,209282.3232028728
1708,204341.506290098
1709,257630.84013374147
1710,220310.30188554907
1711,255719.52132760978
1712,256414.72108767688
1713,264576.5850811132
1714,218256.87139914138
1715,197495.23954363738
1716,174448.11549254903
1717,163541.11243427658
1718,130051.67415305246
1719,202150.88985476506
1720,240208.10969858168
1721,163240.31335038753
1722,126930.5584234756
1723,154220.9446107127
1724,214861.234942653
1725,226142.58371529178
1726,191908.2141020702
1727,182892.41615612595
1728,189407.57373317206
1729,161925.1029128806
1730,150585.4043329758
1731,127316.92013755043
1732,129122.82655871294
1733,126121.61656291208
1734,131587.8583287031
1735,131463.80811346584
1736,124076.15423014606
1737,264097.99541688606
1738,210884.2539779804
1739,250038.14128527974
1740,229074.21191321695
1741,186940.30910394122
1742,169185.84347363273
