Id,SalePrice
1461,125789.40109901046
1462,162474.1075907169
1463,177496.2045895345
1464,189226.23289249418
1465,196061.24243088567
1466,175989.53601786587
1467,172602.33540884685
1468,169012.13620657148
1469,174289.47703267768
1470,124454.35646217693
1471,195141.058577193
1472,96330.91166999654
1473,104405.56585293166
1474,151842.12569868308
1475,119514.08125358155
1476,372531.7821888784
1477,258235.010616302
1478,293519.0261660018
1479,289221.8126635177
1480,533487.9940810938
1481,321610.804449768
1482,204131.405458096
1483,178213.78398788482
1484,165578.11613702244
1485,170599.6666481306
1486,192924.66233318538
1487,316023.3813712032
1488,234548.13984816713
1489,195466.3729686561
1490,234364.11743272308
1491,191649.33639987657
1492,95402.12912343587
1493,173636.67853546632
1494,294474.30755948747
1495,294019.25016805663
1496,238676.66957324813
1497,176905.92355983163
1498,167060.3048225285
1499,158546.02925842552
1500,160109.95368133957
1501,174613.3655823887
1502,156862.20373653443
1503,289905.78406860563
1504,241128.44179008217
1505,225954.5005284173
1506,172523.65169004543
1507,258601.41519542265
1508,194574.85010743144
1509,162519.01991264828
1510,151783.01951454207
1511,152886.93078177396
1512,174235.8042058369
1513,148158.18959841438
1514,161774.03871510745
1515,215796.3941971504
1516,149703.69140622558
1517,157683.14189489395
1518,127610.90151882691
1519,218046.8345021171
1520,137055.62353743397
1521,136878.73141214365
1522,166452.2604938175
1523,111027.42493491418
1524,120578.48269301395
1525,125509.54105261626
1526,109191.90266228678
1527,102648.83095133207
1528,130836.96896900833
1529,149122.9442652626
1530,174604.13918018911
1531,115425.06746243579
1532,103364.47986246852
1533,146137.98725346982
1534,116590.7583210527
1535,151759.76711978982
1536,108142.60719809882
1537,61921.394050288276
1538,151512.0844845135
1539,204022.95629591483
1540,106150.0032092897
1541,137586.637048481
1542,141732.04712848522
1543,190438.34365269757
1544,86768.76018152552
1545,96835.43383142714
1546,135952.12912588054
1547,135658.34042615918
1548,127218.05490651267
1549,115269.05760035984
1550,133983.25436817846
1551,113171.78853856739
1552,145213.94853002465
1553,138102.56019190018
1554,117640.00391541199
1555,167317.72002260564
1556,74677.68852099603
1557,113763.04121375924
1558,96898.9044643983
1559,75376.37258190021
1560,133867.57407080423
1561,137128.91594756936
1562,127089.9896686284
1563,121803.21455488047
1564,164206.24169453152
1565,148925.94427227657
1566,228391.850549307
1567,83966.04157384459
1568,236821.62428690965
1569,145638.8579371148
1570,139810.97235246625
1571,121296.5596389318
1572,143540.49501978044
1573,236049.88915164408
1574,120978.90556704368
1575,227655.07720922327
1576,237159.02298510072
1577,190677.89614649554
1578,152165.32669940754
1579,146643.3007177722
1580,188456.01075081064
1581,149288.8198903772
1582,128734.42264048169
1583,321947.8260524283
1584,235056.11897295888
1585,143331.287548662
1586,81961.05511835264
1587,95864.33372349659
1588,144647.7484180739
1589,98355.20864865601
1590,136933.8314698398
1591,103807.59424186405
1592,117729.35137104138
1593,128189.92697246838
1594,126873.36700611682
1595,107398.71011571656
1596,230583.91010421127
1597,193468.4065909073
1598,194917.17517504282
1599,157280.69201108487
1600,169408.89707471876
1601,68622.48977830684
1602,112824.50585642649
1603,63590.16399905156
1604,274936.38149715296
1605,242014.2414783487
1606,162818.8746265541
1607,170521.39840290917
1608,215180.89137014514
1609,181460.21490541942
1610,160457.68716638396
1611,140977.70689353917
1612,179933.68525900616
1613,173119.62457372132
1614,117720.70089577879
1615,87646.40867355539
1616,74674.79377631942
1617,93297.63526897907
1618,131942.75518382376
1619,135864.73581682082
1620,168205.8521339537
1621,138115.52678206842
1622,144845.96687373196
1623,258283.32322179768
1624,221945.8409513337
1625,121296.5596389318
1626,169391.95426245476
1627,185930.050436683
1628,241036.82225460993
1629,169495.7959449047
1630,378696.0334532326
1631,213277.31489368694
1632,236406.07923134728
1633,160466.59003201572
1634,185290.45705079247
1635,175982.38107644572
1636,161831.42521932747
1637,190933.65535992803
1638,192882.22875478072
1639,179394.37442884088
1640,254278.26379137937
1641,177904.64621784305
1642,230954.18168641403
1643,225954.5005284173
1644,225954.5005284173
1645,207822.50028753438
1646,149741.98111599282
1647,161807.88723938362
1648,138302.18870749383
1649,140527.4108292877
1650,111866.92107691156
1651,124571.98630063764
1652,95641.1751135599
1653,97131.04288219828
1654,149928.4549612045
1655,141802.83077571198
1656,147449.06304580276
1657,153019.8410498494
1658,151522.04345223893
1659,127357.40886181197
1660,159995.5186933778
1661,477300.91045821377
1662,400301.52472346544
1663,396231.8793283801
1664,502712.75025030563
1665,318388.5331498325
1666,326814.0246911971
1667,386548.9342317602
1668,360031.214905594
1669,286829.9560843974
1670,362964.914815938
1671,276866.8207908948
1672,480267.51197024
1673,306444.9722321848
1674,246741.6612603003
1675,197946.8688008246
1676,196634.58983330076
1677,214323.07688706796
1678,483059.2977760779
1679,409865.0596151378
1680,322583.3299778646
1681,241431.8818917935
1682,305729.2202884919
1683,191984.46727546246
1684,172905.34412237335
1685,173446.47446126185
1686,168427.23136511294
1687,165891.859307722
1688,187896.18805815713
1689,189248.08690231421
1690,190074.82831883532
1691,172131.0183443147
1692,255134.69432647867
1693,165293.95771204625
1694,176681.97658024164
1695,168208.75311607067
1696,280830.6332831737
1697,170688.05025569996
1698,356671.07692470175
1699,323591.93870254816
1700,256092.34086430373
1701,269699.8740679504
1702,256661.3200062914
1703,253660.1736539683
1704,298452.7081093945
1705,233927.75694579128
1706,364494.0756974242
1707,220469.9426166286
1708,216342.12358959997
1709,266230.61369015375
1710,222279.68619573652
1711,269365.6487356455
1712,259341.1295235632
1713,276346.99811061576
1714,222279.68619573652
1715,198482.00120397666
1716,178869.68422759837
1717,169672.77037424716
1718,134066.11329181876
1719,200776.71266323212
1720,241231.237127251
1721,160607.56197676642
1722,121296.5596389318
1723,152342.4036108282
