Id,SalePrice
1461,122696.44103089061
1462,152333.8686852926
1463,186482.7623172888
1464,190222.14217122638
1465,185747.78418638825
1466,182459.6967489941
1467,180806.02085064488
1468,172027.04296506345
1469,179330.36209253222
1470,125619.36342001092
1471,204757.2598498365
1472,94562.78055109056
1473,101687.12011323583
1474,149051.7509701059
1475,118800.57561906858
1476,360590.1440505014
1477,249060.83931746727
1478,287113.43485114665
1479,279189.80865351856
1480,475289.42571848386
1481,306348.43155307684
1482,200460.74508565853
1483,182357.55971516625
1484,170264.38862309654
1485,178198.08444143037
1486,195816.15021943353
1487,321814.69801001466
1488,232045.17919708986
1489,202689.93730705822
1490,224571.40981296598
1491,195671.37661436983
1492,96318.88839984988
1493,174465.3724487087
1494,294327.9177215076
1495,285615.62643044366
1496,244294.78748451476
1497,183850.96405500072
1498,156329.89545273304
1499,150723.34606560785
1500,158486.177265768
1501,169946.2548420786
1502,154271.9614350427
1503,288614.3646032208
1504,228491.50564954718
1505,228130.17693176703
1506,180099.29007091184
1507,251172.89454112493
1508,194758.56420240036
1509,159886.0085698367
1510,146743.0602078571
1511,148852.88659457178
1512,171516.22760664066
1513,139115.5550996688
1514,144194.19889013376
1515,187419.5014694123
1516,147277.17885611136
1517,155917.08047689628
1518,133061.2044567202
1519,225518.7614699891
1520,138417.08244773388
1521,136195.1222012999
1522,168060.07721603644
1523,116729.43812600752
1524,123295.314860756
1525,118201.7963193008
1526,120035.07623025033
1527,106856.64013425249
1528,130339.08718908136
1529,144805.81361983882
1530,167332.32430311808
1531,124347.07960810006
1532,99642.28568256395
1533,140014.83788537307
1534,118130.06944069594
1535,157866.8901574628
1536,113144.3180452002
1537,82139.23288475725
1538,152059.76498969155
1539,200415.6045155888
1540,103640.86984695857
1541,138376.93388214544
1542,136966.83950770294
1543,201027.22684031524
1544,83293.0026594671
1545,102100.78556568084
1546,126593.31002444653
1547,137416.9711963845
1548,126073.72217741353
1549,110975.73082039857
1550,140644.32897643614
1551,112251.30991043156
1552,138014.8321257675
1553,146968.0016608742
1554,113224.29620543418
1555,162182.3658080322
1556,88794.46904399084
1557,104084.85362330751
1558,93919.98652741477
1559,80791.93094911471
1560,133516.70344705493
1561,129214.9869855595
1562,128783.43870668129
1563,123049.63060336055
1564,162537.23313518116
1565,154374.03125527335
1566,237730.1649866206
1567,83731.13851838281
1568,238446.5944781371
1569,147442.5644003753
1570,134217.84132022053
1571,126586.39373135849
1572,146456.5291620577
1573,240596.08604947536
1574,115661.45594564846
1575,212621.11478663597
1576,233691.8373620853
1577,194863.9329832686
1578,145869.6968499535
1579,145038.6204292715
1580,195224.93260578395
1581,140265.91592282886
1582,127305.82501146104
1583,314369.66623859503
1584,230701.19379407415
1585,142514.0298623077
1586,70757.69508856685
1587,100946.65457691143
1588,145542.66547038866
1589,103435.24253979155
1590,135236.12979516186
1591,99528.64240745934
1592,131705.14056185994
1593,126143.44054101474
1594,116434.51335840071
1595,112478.50056157525
1596,253293.46497115344
1597,182242.12680206719
